time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
03:45:00	13500	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0
05:40:00	20400	1	1	0	0	1	1	0	0
05:45:00	20700	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0
06:00:00	21600	0	0	0	0	0	0	0	0
06:05:00	21900	1	0	0	1	1	0	0	1
06:10:00	22200	0	1	0	0	0	1	0	0
06:15:00	22500	0	0	0	0	0	0	0	0
06:20:00	22800	3	0	0	3	3	0	0	3
06:25:00	23100	39	0	0	42	39	0	0	42
06:30:00	23400	45	16	0	71	45	16	0	71
06:35:00	23700	48	45	0	74	48	45	0	74
06:40:00	24000	43	37	0	80	43	37	0	80
06:45:00	24300	9	54	0	35	9	54	0	35
06:50:00	24600	1	34	0	2	1	34	0	2
06:55:00	24900	1	1	0	2	1	1	0	2
07:00:00	25200	77	10	0	69	77	10	0	69
07:05:00	25500	1	41	0	29	1	41	0	29
07:10:00	25800	4	26	0	7	4	26	0	7
07:15:00	26100	13	9	0	11	13	9	0	11
07:20:00	26400	30	10	0	31	30	10	0	31
07:25:00	26700	180	12	0	199	180	12	0	199
07:30:00	27000	232	59	0	372	232	59	0	372
07:35:00	27300	169	105	0	436	169	105	0	436
07:40:00	27600	155	115	0	476	155	115	0	476
07:45:00	27900	44	127	0	393	44	127	0	393
07:50:00	28200	12	128	0	277	12	128	0	277
07:55:00	28500	39	98	0	218	39	98	0	218
08:00:00	28800	53	95	0	176	53	95	0	176
08:05:00	29100	52	92	0	136	52	92	0	136
08:10:00	29400	57	91	0	102	57	91	0	102
08:15:00	29700	41	72	0	71	41	72	0	71
08:20:00	30000	129	45	0	155	129	45	0	155
08:25:00	30300	606	36	0	725	606	36	0	725
08:30:00	30600	486	206	0	1005	486	206	0	1005
08:35:00	30900	398	313	0	1090	398	313	0	1090
08:40:00	31200	374	287	0	1177	374	287	0	1177
08:45:00	31500	141	306	0	1012	141	306	0	1012
08:50:00	31800	55	229	0	838	55	229	0	838
08:55:00	32100	217	165	0	890	217	165	0	890
09:00:00	32400	236	200	0	926	236	200	0	926
09:05:00	32700	216	196	0	946	216	196	0	946
09:10:00	33000	218	173	0	991	218	173	0	991
09:15:00	33300	53	159	0	885	53	159	0	885
09:20:00	33600	24	150	0	759	24	150	0	759
09:25:00	33900	94	139	0	714	94	139	0	714
09:30:00	34200	113	143	0	684	113	143	0	684
09:35:00	34500	109	145	0	648	109	145	0	648
09:40:00	34800	88	120	0	616	88	120	0	616
09:45:00	35100	35	144	0	507	35	144	0	507
09:50:00	35400	10	154	0	363	10	154	0	363
09:55:00	35700	4	120	0	247	4	120	0	247
10:00:00	36000	10	118	0	139	10	118	0	139
10:05:00	36300	12	101	0	50	12	101	0	50
10:10:00	36600	19	48	0	21	19	48	0	21
10:15:00	36900	15	14	0	22	15	14	0	22
10:20:00	37200	11	13	0	20	11	13	0	20
10:25:00	37500	68	11	0	77	68	11	0	77
10:30:00	37800	69	62	0	84	69	62	0	84
10:35:00	38100	75	67	0	92	75	67	0	92
10:40:00	38400	64	67	0	89	64	67	0	89
10:45:00	38700	16	69	0	36	16	69	0	36
10:50:00	39000	14	27	0	23	14	27	0	23
10:55:00	39300	8	9	0	22	8	9	0	22
11:00:00	39600	35	20	0	37	35	20	0	37
11:05:00	39900	46	17	0	66	46	17	0	66
11:10:00	40200	34	37	0	63	34	37	0	63
11:15:00	40500	28	34	0	57	28	34	0	57
11:20:00	40800	43	34	0	66	43	34	0	66
11:25:00	41100	49	35	0	80	49	35	0	80
11:30:00	41400	60	52	0	88	60	52	0	88
11:35:00	41700	79	55	0	112	79	55	0	112
11:40:00	42000	68	70	0	110	68	70	0	110
11:45:00	42300	41	57	0	94	41	57	0	94
11:50:00	42600	37	52	0	79	37	52	0	79
11:55:00	42900	48	47	0	80	48	47	0	80
12:00:00	43200	74	48	0	106	74	48	0	106
12:05:00	43500	49	54	0	101	49	54	0	101
12:10:00	43800	53	51	0	103	53	51	0	103
12:15:00	44100	61	51	0	113	61	51	0	113
12:20:00	44400	63	60	0	116	63	60	0	116
12:25:00	44700	60	60	0	116	60	60	0	116
12:30:00	45000	61	64	0	113	61	64	0	113
12:35:00	45300	55	65	0	103	55	65	0	103
12:40:00	45600	72	53	0	122	72	53	0	122
12:45:00	45900	65	55	0	132	65	55	0	132
12:50:00	46200	65	79	0	118	65	79	0	118
12:55:00	46500	70	76	0	112	70	76	0	112
13:00:00	46800	72	51	0	133	72	51	0	133
13:05:00	47100	65	76	0	122	65	76	0	122
13:10:00	47400	67	70	0	119	67	70	0	119
13:15:00	47700	58	52	0	125	58	52	0	125
13:20:00	48000	71	82	0	114	71	82	0	114
13:25:00	48300	70	68	0	116	70	68	0	116
13:30:00	48600	68	68	0	116	68	68	0	116
13:35:00	48900	66	69	0	113	66	69	0	113
13:40:00	49200	75	67	0	121	75	67	0	121
13:45:00	49500	56	67	0	110	56	67	0	110
13:50:00	49800	59	73	0	96	59	73	0	96
13:55:00	50100	68	57	0	107	68	57	0	107
14:00:00	50400	51	60	0	98	51	60	0	98
14:05:00	50700	50	74	0	74	50	74	0	74
14:10:00	51000	71	45	0	100	71	45	0	100
14:15:00	51300	83	64	0	119	83	64	0	119
14:20:00	51600	90	78	0	131	90	78	0	131
14:25:00	51900	134	62	0	203	134	62	0	203
14:30:00	52200	141	88	0	256	141	88	0	256
14:35:00	52500	147	121	0	282	147	121	0	282
14:40:00	52800	121	128	0	275	121	128	0	275
14:45:00	53100	75	146	0	204	75	146	0	204
14:50:00	53400	70	123	0	151	70	123	0	151
14:55:00	53700	71	109	0	113	71	109	0	113
15:00:00	54000	82	78	0	117	82	78	0	117
15:05:00	54300	83	85	0	115	83	85	0	115
15:10:00	54600	74	79	0	110	74	79	0	110
15:15:00	54900	97	79	0	128	97	79	0	128
15:20:00	55200	58	72	0	114	58	72	0	114
15:25:00	55500	69	67	0	116	69	67	0	116
15:30:00	55800	64	75	0	105	64	75	0	105
15:35:00	56100	77	80	0	102	77	80	0	102
15:40:00	56400	65	77	0	90	65	77	0	90
15:45:00	56700	49	73	0	66	49	73	0	66
15:50:00	57000	56	45	0	77	56	45	0	77
15:55:00	57300	56	56	0	77	56	56	0	77
16:00:00	57600	69	64	0	82	69	64	0	82
16:05:00	57900	42	57	0	67	42	57	0	67
16:10:00	58200	45	52	0	60	45	52	0	60
16:15:00	58500	51	38	0	73	51	38	0	73
16:20:00	58800	53	56	0	70	53	56	0	70
16:25:00	59100	42	42	0	70	42	42	0	70
16:30:00	59400	61	62	0	69	61	62	0	69
16:35:00	59700	52	50	0	71	52	50	0	71
16:40:00	60000	74	69	0	76	74	69	0	76
16:45:00	60300	71	56	0	91	71	56	0	91
16:50:00	60600	82	67	0	106	82	67	0	106
16:55:00	60900	60	67	0	99	60	67	0	99
17:00:00	61200	65	72	0	92	65	72	0	92
17:05:00	61500	74	69	0	97	74	69	0	97
17:10:00	61800	120	84	0	133	120	84	0	133
17:15:00	62100	190	115	0	208	190	115	0	208
17:20:00	62400	192	182	0	218	192	182	0	218
17:25:00	62700	225	172	0	271	225	172	0	271
17:30:00	63000	224	205	0	290	224	205	0	290
17:35:00	63300	228	214	0	304	228	214	0	304
17:40:00	63600	241	208	0	337	241	208	0	337
17:45:00	63900	257	228	0	366	257	228	0	366
17:50:00	64200	255	251	0	370	255	251	0	370
17:55:00	64500	226	257	0	339	226	257	0	339
18:00:00	64800	199	229	0	309	199	229	0	309
18:05:00	65100	201	226	0	284	201	226	0	284
18:10:00	65400	214	244	0	254	214	244	0	254
18:15:00	65700	208	223	0	239	208	223	0	239
18:20:00	66000	209	229	0	219	209	229	0	219
18:25:00	66300	233	212	0	240	233	212	0	240
18:30:00	66600	218	226	0	232	218	226	0	232
18:35:00	66900	258	225	0	265	258	225	0	265
18:40:00	67200	201	232	0	234	201	232	0	234
18:45:00	67500	206	208	0	232	206	208	0	232
18:50:00	67800	156	198	0	190	156	198	0	190
18:55:00	68100	134	188	0	136	134	188	0	136
19:00:00	68400	172	140	0	168	172	140	0	168
19:05:00	68700	159	158	0	169	159	158	0	169
19:10:00	69000	177	148	0	198	177	148	0	198
19:15:00	69300	149	170	0	177	149	170	0	177
19:20:00	69600	156	168	0	165	156	168	0	165
19:25:00	69900	140	143	0	162	140	143	0	162
19:30:00	70200	131	156	0	137	131	156	0	137
19:35:00	70500	120	131	0	126	120	131	0	126
19:40:00	70800	136	130	0	132	136	130	0	132
19:45:00	71100	119	125	0	126	119	125	0	126
19:50:00	71400	115	114	0	127	115	114	0	127
19:55:00	71700	113	132	0	108	113	132	0	108
20:00:00	72000	130	119	0	119	130	119	0	119
20:05:00	72300	111	114	0	116	111	114	0	116
20:10:00	72600	109	123	0	102	109	123	0	102
20:15:00	72900	156	110	0	148	156	110	0	148
20:20:00	73200	112	127	0	133	112	127	0	133
20:25:00	73500	100	117	0	116	100	117	0	116
20:30:00	73800	78	106	0	88	78	106	0	88
20:35:00	74100	111	96	0	103	111	96	0	103
20:40:00	74400	105	100	0	108	105	100	0	108
20:45:00	74700	98	106	0	100	98	106	0	100
20:50:00	75000	62	94	0	68	62	94	0	68
20:55:00	75300	48	61	0	55	48	61	0	55
21:00:00	75600	42	45	0	52	42	45	0	52
21:05:00	75900	36	42	0	46	36	42	0	46
21:10:00	76200	56	61	0	41	56	61	0	41
21:15:00	76500	63	37	0	67	63	37	0	67
21:20:00	76800	47	50	0	64	47	50	0	64
21:25:00	77100	48	54	0	58	48	54	0	58
21:30:00	77400	44	58	0	44	44	58	0	44
21:35:00	77700	38	36	0	46	38	36	0	46
21:40:00	78000	50	48	0	48	50	48	0	48
21:45:00	78300	47	40	0	55	47	40	0	55
21:50:00	78600	48	45	0	58	48	45	0	58
21:55:00	78900	36	47	0	47	36	47	0	47
22:00:00	79200	44	51	0	40	44	51	0	40
22:05:00	79500	33	37	0	36	33	37	0	36
22:10:00	79800	32	29	0	39	32	29	0	39
22:15:00	80100	47	29	0	57	47	29	0	57
22:20:00	80400	51	43	0	65	51	43	0	65
22:25:00	80700	79	49	0	95	79	49	0	95
22:30:00	81000	53	60	0	88	53	60	0	88
22:35:00	81300	72	74	0	86	72	74	0	86
22:40:00	81600	63	63	0	86	63	63	0	86
22:45:00	81900	64	66	0	84	64	66	0	84
22:50:00	82200	26	67	0	43	26	67	0	43
22:55:00	82500	27	42	0	28	27	42	0	28
23:00:00	82800	20	23	0	25	20	23	0	25
23:05:00	83100	30	18	0	37	30	18	0	37
23:10:00	83400	33	30	0	40	33	30	0	40
23:15:00	83700	14	25	0	29	14	25	0	29
23:20:00	84000	18	31	0	16	18	31	0	16
23:25:00	84300	37	9	0	44	37	9	0	44
23:30:00	84600	26	22	0	48	26	22	0	48
23:35:00	84900	17	30	0	35	17	30	0	35
23:40:00	85200	20	22	0	33	20	22	0	33
23:45:00	85500	12	24	0	21	12	24	0	21
23:50:00	85800	10	21	0	10	10	21	0	10
23:55:00	86100	11	14	0	7	11	14	0	7
24:00:00	86400	5	10	0	2	5	10	0	2
24:05:00	86700	4	5	0	1	4	5	0	1
24:10:00	87000	0	1	0	0	0	1	0	0
24:15:00	87300	2	2	0	0	2	2	0	0
24:20:00	87600	1	1	0	0	1	1	0	0
24:25:00	87900	2	2	0	0	2	2	0	0
24:30:00	88200	0	0	0	0	0	0	0	0
24:35:00	88500	0	0	0	0	0	0	0	0
24:40:00	88800	0	0	0	0	0	0	0	0
24:45:00	89100	0	0	0	0	0	0	0	0
24:50:00	89400	0	0	0	0	0	0	0	0
24:55:00	89700	0	0	0	0	0	0	0	0
25:00:00	90000	0	0	0	0	0	0	0	0
25:05:00	90300	0	0	0	0	0	0	0	0
25:10:00	90600	0	0	0	0	0	0	0	0
25:15:00	90900	0	0	0	0	0	0	0	0
25:20:00	91200	0	0	0	0	0	0	0	0
25:25:00	91500	0	0	0	0	0	0	0	0
25:30:00	91800	0	0	0	0	0	0	0	0
25:35:00	92100	0	0	0	0	0	0	0	0
25:40:00	92400	0	0	0	0	0	0	0	0
25:45:00	92700	0	0	0	0	0	0	0	0
25:50:00	93000	0	0	0	0	0	0	0	0
25:55:00	93300	0	0	0	0	0	0	0	0
26:00:00	93600	0	0	0	0	0	0	0	0
26:05:00	93900	0	0	0	0	0	0	0	0
26:10:00	94200	0	0	0	0	0	0	0	0
26:15:00	94500	0	0	0	0	0	0	0	0
26:20:00	94800	0	0	0	0	0	0	0	0
26:25:00	95100	0	0	0	0	0	0	0	0
26:30:00	95400	0	0	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0
27:55:00	100500	0	0	0	0	0	0	0	0
28:00:00	100800	0	0	0	0	0	0	0	0
28:05:00	101100	0	0	0	0	0	0	0	0
28:10:00	101400	0	0	0	0	0	0	0	0
28:15:00	101700	0	0	0	0	0	0	0	0
28:20:00	102000	0	0	0	0	0	0	0	0
28:25:00	102300	0	0	0	0	0	0	0	0
28:30:00	102600	0	0	0	0	0	0	0	0
28:35:00	102900	0	0	0	0	0	0	0	0
28:40:00	103200	0	0	0	0	0	0	0	0
28:45:00	103500	0	0	0	0	0	0	0	0
28:50:00	103800	0	0	0	0	0	0	0	0
28:55:00	104100	0	0	0	0	0	0	0	0
29:00:00	104400	0	0	0	0	0	0	0	0
29:05:00	104700	0	0	0	0	0	0	0	0
29:10:00	105000	0	0	0	0	0	0	0	0
29:15:00	105300	0	0	0	0	0	0	0	0
29:20:00	105600	0	0	0	0	0	0	0	0
29:25:00	105900	0	0	0	0	0	0	0	0
29:30:00	106200	0	0	0	0	0	0	0	0
29:35:00	106500	0	0	0	0	0	0	0	0
29:40:00	106800	0	0	0	0	0	0	0	0
29:45:00	107100	0	0	0	0	0	0	0	0
29:50:00	107400	0	0	0	0	0	0	0	0
29:55:00	107700	0	0	0	0	0	0	0	0
30:00:00	108000	0	0	0	0	0	0	0	0
30:05:00	108300	0	0	0	0	0	0	0	0
