Link Id	Count Station Id	MATSIM volumes	Count volumes	Normalized Relative Error
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0	0009	3198.6	6348	0.496
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297843_0_r	revers_0009	1564.4	6132	0.745
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0	revers_0093	162.8	1548	0.895
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297859_0_r	0093	111	912	0.878
297869_1	revers_1059-f	1709.2	2152	0.206
297869_1	revers_1059-f	1709.2	2152	0.206
297869_1	revers_1059-f	1709.2	2152	0.206
297869_1	revers_1059-f	1709.2	2152	0.206
297869_1	revers_1059-f	1709.2	2152	0.206
297869_1	revers_1059-f	1709.2	2152	0.206
297869_1	revers_1059-f	1709.2	2152	0.206
297869_1	revers_1059-f	1709.2	2152	0.206
297869_1	revers_1059-f	1709.2	2152	0.206
297869_1	revers_1059-f	1709.2	2152	0.206
297869_1	revers_1059-f	1709.2	2152	0.206
